Year,Week,Date,Entity,Epi_Year,M,F,New_Cases_Week
2022,21,2022-05-23,Campeche,2022,11.0,5.0,1.0
2022,21,2022-05-23,Chiapas,2022,11.0,7.0,1.0
2022,21,2022-05-23,Chihuahua,2022,23.0,42.0,6.0
2022,21,2022-05-23,Ciudad de México,2022,10.0,24.0,2.0
2022,21,2022-05-23,Coahuila,2022,16.0,23.0,2.0
2022,21,2022-05-23,Colima,2022,11.0,21.0,1.0
2022,21,2022-05-23,Durango,2022,2.0,17.0,1.0
2022,21,2022-05-23,Guanajuato,2022,3.0,9.0,0.0
2022,21,2022-05-23,Guerrero,2022,2.0,11.0,2.0
2022,21,2022-05-23,Hidalgo,2022,7.0,6.0,0.0
2022,21,2022-05-23,Jalisco,2022,39.0,54.0,3.0
2022,21,2022-05-23,Michoacán,2022,13.0,19.0,3.0
2022,21,2022-05-23,Morelos,2022,5.0,6.0,0.0
2022,21,2022-05-23,México,2022,24.0,43.0,1.0
2022,21,2022-05-23,Nayarit,2022,6.0,7.0,1.0
2022,21,2022-05-23,Nuevo León,2022,20.0,35.0,0.0
2022,21,2022-05-23,Oaxaca,2022,7.0,20.0,2.0
2022,21,2022-05-23,Puebla,2022,2.0,4.0,1.0
2022,21,2022-05-23,Querétaro,2022,4.0,4.0,0.0
2022,21,2022-05-23,Quintana Roo,2022,2.0,8.0,0.0
2022,21,2022-05-23,San Luis Potosí,2022,7.0,9.0,0.0
2022,21,2022-05-23,Sinaloa,2022,31.0,31.0,4.0
2022,21,2022-05-23,Sonora,2022,16.0,19.0,0.0
2022,21,2022-05-23,Tabasco,2022,6.0,6.0,0.0
2022,21,2022-05-23,Tamaulipas,2022,16.0,33.0,1.0
2022,21,2022-05-23,Tlaxcala,2022,3.0,1.0,0.0
2022,21,2022-05-23,Veracruz,2022,31.0,42.0,8.0
2022,21,2022-05-23,Yucatán,2022,12.0,28.0,1.0
2022,21,2022-05-23,Zacatecas,2022,2.0,3.0,0.0
2022,22,2022-05-30,Aguascalientes,2022,1.0,4.0,0.0
2022,22,2022-05-30,Baja California,2022,12.0,43.0,3.0
2022,22,2022-05-30,Baja California Sur,2022,1.0,2.0,0.0
2022,22,2022-05-30,Campeche,2022,11.0,5.0,0.0
2022,22,2022-05-30,Chiapas,2022,12.0,8.0,2.0
2022,22,2022-05-30,Chihuahua,2022,25.0,44.0,4.0
2022,22,2022-05-30,Ciudad de México,2022,10.0,25.0,1.0
2022,22,2022-05-30,Coahuila,2022,12.0,9.0,0.0
2022,22,2022-05-30,Colima,2022,12.0,24.0,4.0
2022,22,2022-05-30,Durango,2022,3.0,18.0,2.0
2022,22,2022-05-30,Guanajuato,2022,3.0,10.0,1.0
2022,22,2022-05-30,Guerrero,2022,3.0,12.0,2.0
2022,22,2022-05-30,Hidalgo,2022,7.0,7.0,1.0
2022,22,2022-05-30,Jalisco,2022,40.0,60.0,7.0
2022,22,2022-05-30,Michoacán,2022,13.0,21.0,2.0
2022,22,2022-05-30,Morelos,2022,5.0,6.0,0.0
2022,22,2022-05-30,México,2022,25.0,46.0,4.0
2022,22,2022-05-30,Nayarit,2022,8.0,8.0,3.0
2022,22,2022-05-30,Nuevo León,2022,20.0,37.0,2.0
2022,22,2022-05-30,Oaxaca,2022,10.0,22.0,5.0
2022,22,2022-05-30,Puebla,2022,3.0,4.0,1.0
2022,22,2022-05-30,Querétaro,2022,4.0,4.0,0.0
2022,22,2022-05-30,Quintana Roo,2022,2.0,8.0,0.0
2022,22,2022-05-30,San Luis Potosí,2022,7.0,9.0,0.0
2022,22,2022-05-30,Sinaloa,2022,33.0,34.0,5.0
2022,22,2022-05-30,Sonora,2022,16.0,21.0,2.0
2022,22,2022-05-30,Tabasco,2022,6.0,6.0,0.0
2022,22,2022-05-30,Tamaulipas,2022,16.0,35.0,2.0
2022,22,2022-05-30,Tlaxcala,2022,3.0,1.0,0.0
2022,22,2022-05-30,Veracruz,2022,33.0,44.0,4.0
2022,22,2022-05-30,Yucatán,2022,13.0,28.0,1.0
2022,22,2022-05-30,Zacatecas,2022,2.0,3.0,0.0
2022,23,2022-06-06,Aguascalientes,2022,1.0,4.0,0.0
2022,23,2022-06-06,Baja California,2022,12.0,43.0,0.0
2022,23,2022-06-06,Baja California Sur,2022,1.0,2.0,0.0
2022,23,2022-06-06,Campeche,2022,11.0,5.0,0.0
2022,23,2022-06-06,Chiapas,2022,12.0,9.0,1.0
2022,23,2022-06-06,Chihuahua,2022,25.0,47.0,3.0
2022,23,2022-06-06,Ciudad de México,2022,12.0,28.0,4.0
2022,23,2022-06-06,Coahuila,2022,18.0,29.0,6.0
2022,23,2022-06-06,Colima,2022,13.0,25.0,2.0
2022,23,2022-06-06,Durango,2022,3.0,19.0,1.0
2022,23,2022-06-06,Guanajuato,2022,4.0,10.0,1.0
2022,23,2022-06-06,Guerrero,2022,5.0,13.0,3.0
2022,23,2022-06-06,Hidalgo,2022,7.0,7.0,0.0
2022,23,2022-06-06,Jalisco,2022,40.0,61.0,1.0
2022,23,2022-06-06,Michoacán,2022,13.0,22.0,1.0
2022,23,2022-06-06,Morelos,2022,5.0,6.0,0.0
2022,23,2022-06-06,México,2022,27.0,48.0,4.0
2022,23,2022-06-06,Nayarit,2022,8.0,9.0,1.0
2022,23,2022-06-06,Nuevo León,2022,22.0,38.0,3.0
2022,23,2022-06-06,Oaxaca,2022,8.0,20.0,1.0
2022,23,2022-06-06,Puebla,2022,4.0,4.0,1.0
2022,23,2022-06-06,Querétaro,2022,4.0,4.0,0.0
2022,23,2022-06-06,Quintana Roo,2022,2.0,8.0,0.0
2022,23,2022-06-06,San Luis Potosí,2022,7.0,12.0,3.0
2022,23,2022-06-06,Sinaloa,2022,33.0,35.0,1.0
2022,23,2022-06-06,Sonora,2022,16.0,24.0,3.0
2022,23,2022-06-06,Tabasco,2022,6.0,6.0,0.0
2022,23,2022-06-06,Tamaulipas,2022,16.0,37.0,2.0
2022,23,2022-06-06,Tlaxcala,2022,3.0,1.0,0.0
2022,23,2022-06-06,Veracruz,2022,36.0,49.0,8.0
2022,23,2022-06-06,Yucatán,2022,14.0,29.0,2.0
2022,23,2022-06-06,Zacatecas,2022,2.0,3.0,0.0
2022,24,2022-06-13,Aguascalientes,2022,2.0,4.0,1.0
2022,24,2022-06-13,Baja California,2022,12.0,43.0,0.0
2022,24,2022-06-13,Baja California Sur,2022,1.0,2.0,0.0
2022,24,2022-06-13,Campeche,2022,11.0,5.0,0.0
2022,24,2022-06-13,Chiapas,2022,12.0,10.0,1.0
2022,24,2022-06-13,Chihuahua,2022,25.0,51.0,4.0
2022,24,2022-06-13,Ciudad de México,2022,14.0,32.0,6.0
2022,24,2022-06-13,Coahuila,2022,19.0,32.0,4.0
2022,24,2022-06-13,Colima,2022,14.0,27.0,3.0
2022,24,2022-06-13,Durango,2022,3.0,21.0,0.0
2022,24,2022-06-13,Guanajuato,2022,4.0,10.0,0.0
2022,24,2022-06-13,Guerrero,2022,5.0,14.0,1.0
2022,24,2022-06-13,Hidalgo,2022,7.0,7.0,0.0
2022,24,2022-06-13,Jalisco,2022,41.0,64.0,4.0
2022,24,2022-06-13,Michoacán,2022,13.0,24.0,2.0
2022,24,2022-06-13,Morelos,2022,5.0,7.0,1.0
2022,24,2022-06-13,México,2022,28.0,51.0,4.0
2022,24,2022-06-13,Nayarit,2022,9.0,10.0,2.0
2022,24,2022-06-13,Nuevo León,2022,23.0,40.0,3.0
2022,24,2022-06-13,Oaxaca,2022,8.0,21.0,1.0
2022,24,2022-06-13,Puebla,2022,4.0,4.0,0.0
2022,24,2022-06-13,Querétaro,2022,4.0,4.0,0.0
2022,24,2022-06-13,Quintana Roo,2022,2.0,8.0,0.0
2022,24,2022-06-13,San Luis Potosí,2022,7.0,12.0,0.0
2022,24,2022-06-13,Sinaloa,2022,37.0,36.0,5.0
2022,24,2022-06-13,Sonora,2022,16.0,24.0,0.0
2022,24,2022-06-13,Tabasco,2022,7.0,6.0,1.0
2022,24,2022-06-13,Tamaulipas,2022,17.0,39.0,3.0
2022,24,2022-06-13,Tlaxcala,2022,3.0,1.0,0.0
2022,24,2022-06-13,Veracruz,2022,36.0,50.0,1.0
2022,24,2022-06-13,Yucatán,2022,15.0,29.0,1.0
2022,24,2022-06-13,Zacatecas,2022,2.0,3.0,0.0
2022,25,2022-06-20,Aguascalientes,2022,2.0,5.0,1.0
2022,25,2022-06-20,Baja California,2022,13.0,44.0,2.0
2022,25,2022-06-20,Baja California Sur,2022,1.0,2.0,0.0
2022,25,2022-06-20,Campeche,2022,11.0,5.0,0.0
2022,25,2022-06-20,Chiapas,2022,13.0,10.0,1.0
2022,25,2022-06-20,Chihuahua,2022,27.0,52.0,3.0
2022,25,2022-06-20,Ciudad de México,2022,15.0,35.0,4.0
2022,25,2022-06-20,Coahuila,2022,21.0,32.0,1.0
2022,25,2022-06-20,Colima,2022,16.0,29.0,4.0
2022,25,2022-06-20,Durango,2022,3.0,21.0,0.0
2022,25,2022-06-20,Guanajuato,2022,4.0,11.0,1.0
2022,25,2022-06-20,Guerrero,2022,5.0,14.0,0.0
2022,25,2022-06-20,Hidalgo,2022,7.0,8.0,1.0
2022,25,2022-06-20,Jalisco,2022,45.0,67.0,7.0
2022,25,2022-06-20,Michoacán,2022,13.0,25.0,1.0
2022,25,2022-06-20,Morelos,2022,5.0,7.0,0.0
2022,25,2022-06-20,México,2022,28.0,51.0,0.0
2022,25,2022-06-20,Nayarit,2022,10.0,10.0,1.0
2022,25,2022-06-20,Nuevo León,2022,24.0,43.0,4.0
2022,25,2022-06-20,Oaxaca,2022,8.0,23.0,2.0
2022,25,2022-06-20,Puebla,2022,5.0,9.0,0.0
2022,25,2022-06-20,Querétaro,2022,4.0,4.0,0.0
2022,25,2022-06-20,Quintana Roo,2022,2.0,8.0,0.0
2022,25,2022-06-20,San Luis Potosí,2022,7.0,13.0,1.0
2022,25,2022-06-20,Sinaloa,2022,38.0,39.0,4.0
2022,25,2022-06-20,Sonora,2022,17.0,24.0,1.0
2022,25,2022-06-20,Tabasco,2022,7.0,6.0,0.0
2022,25,2022-06-20,Tamaulipas,2022,17.0,39.0,0.0
2022,25,2022-06-20,Tlaxcala,2022,3.0,1.0,0.0
2022,25,2022-06-20,Veracruz,2022,38.0,51.0,3.0
2022,25,2022-06-20,Yucatán,2022,17.0,32.0,5.0
2022,25,2022-06-20,Zacatecas,2022,2.0,3.0,0.0
2022,26,2022-06-27,Aguascalientes,2022,2.0,5.0,0.0
2022,26,2022-06-27,Baja California,2022,15.0,46.0,4.0
2022,26,2022-06-27,Baja California Sur,2022,1.0,2.0,0.0
2022,26,2022-06-27,Campeche,2022,12.0,5.0,1.0
2022,26,2022-06-27,Chiapas,2022,14.0,10.0,1.0
2022,26,2022-06-27,Chihuahua,2022,28.0,56.0,5.0
2022,26,2022-06-27,Ciudad de México,2022,15.0,37.0,2.0
2022,26,2022-06-27,Coahuila,2022,16.0,12.0,2.0
2022,26,2022-06-27,Colima,2022,17.0,30.0,2.0
2022,26,2022-06-27,Durango,2022,4.0,23.0,3.0
2022,26,2022-06-27,Guanajuato,2022,7.0,12.0,4.0
2022,26,2022-06-27,Guerrero,2022,5.0,14.0,0.0
2022,26,2022-06-27,Hidalgo,2022,7.0,9.0,1.0
2022,26,2022-06-27,Jalisco,2022,47.0,68.0,3.0
2022,26,2022-06-27,Michoacán,2022,13.0,26.0,1.0
2022,26,2022-06-27,Morelos,2022,5.0,7.0,0.0
2022,26,2022-06-27,México,2022,29.0,52.0,2.0
2022,26,2022-06-27,Nayarit,2022,10.0,11.0,1.0
2022,26,2022-06-27,Nuevo León,2022,25.0,44.0,2.0
2022,26,2022-06-27,Oaxaca,2022,8.0,24.0,1.0
2022,26,2022-06-27,Puebla,2022,4.0,5.0,1.0
2022,26,2022-06-27,Querétaro,2022,5.0,4.0,1.0
2022,26,2022-06-27,Quintana Roo,2022,2.0,8.0,0.0
2022,26,2022-06-27,San Luis Potosí,2022,8.0,13.0,1.0
2022,26,2022-06-27,Sinaloa,2022,39.0,40.0,2.0
2022,26,2022-06-27,Sonora,2022,17.0,24.0,0.0
2022,26,2022-06-27,Tabasco,2022,7.0,6.0,0.0
2022,26,2022-06-27,Tamaulipas,2022,18.0,41.0,3.0
2022,26,2022-06-27,Tlaxcala,2022,3.0,1.0,0.0
2022,26,2022-06-27,Veracruz,2022,39.0,54.0,4.0
2022,26,2022-06-27,Yucatán,2022,17.0,33.0,1.0
2022,26,2022-06-27,Zacatecas,2022,2.0,4.0,1.0
2022,27,2022-07-04,Aguascalientes,2022,2.0,6.0,1.0
2022,27,2022-07-04,Baja California,2022,17.0,47.0,3.0
2022,27,2022-07-04,Baja California Sur,2022,1.0,2.0,0.0
2022,27,2022-07-04,Campeche,2022,12.0,5.0,0.0
2022,27,2022-07-04,Chiapas,2022,14.0,11.0,1.0
2022,27,2022-07-04,Chihuahua,2022,29.0,56.0,1.0
2022,27,2022-07-04,Ciudad de México,2022,15.0,39.0,2.0
2022,27,2022-07-04,Coahuila,2022,23.0,32.0,0.0
2022,27,2022-07-04,Colima,2022,18.0,31.0,2.0
2022,27,2022-07-04,Durango,2022,4.0,24.0,1.0
2022,27,2022-07-04,Guanajuato,2022,7.0,12.0,0.0
2022,27,2022-07-04,Guerrero,2022,5.0,14.0,0.0
2022,27,2022-07-04,Hidalgo,2022,7.0,9.0,0.0
2022,27,2022-07-04,Jalisco,2022,48.0,69.0,2.0
2022,27,2022-07-04,Michoacán,2022,14.0,28.0,3.0
2022,27,2022-07-04,Morelos,2022,5.0,8.0,1.0
2022,27,2022-07-04,México,2022,31.0,52.0,1.0
2022,27,2022-07-04,Nayarit,2022,10.0,13.0,2.0
2022,27,2022-07-04,Nuevo León,2022,26.0,46.0,3.0
2022,27,2022-07-04,Oaxaca,2022,9.0,28.0,5.0
2022,27,2022-07-04,Puebla,2022,4.0,6.0,1.0
2022,27,2022-07-04,Querétaro,2022,5.0,4.0,0.0
2022,27,2022-07-04,Quintana Roo,2022,2.0,8.0,0.0
2022,27,2022-07-04,San Luis Potosí,2022,8.0,13.0,0.0
2022,27,2022-07-04,Sinaloa,2022,39.0,40.0,0.0
2022,27,2022-07-04,Sonora,2022,17.0,25.0,1.0
2022,27,2022-07-04,Tabasco,2022,7.0,6.0,0.0
2022,27,2022-07-04,Tamaulipas,2022,19.0,43.0,3.0
2022,27,2022-07-04,Tlaxcala,2022,4.0,1.0,1.0
2022,27,2022-07-04,Veracruz,2022,40.0,57.0,4.0
2022,27,2022-07-04,Yucatán,2022,17.0,35.0,2.0
2022,27,2022-07-04,Zacatecas,2022,2.0,4.0,0.0
2022,28,2022-07-11,Aguascalientes,2022,2.0,6.0,0.0
2022,28,2022-07-11,Baja California,2022,19.0,50.0,5.0
2022,28,2022-07-11,Baja California Sur,2022,1.0,2.0,0.0
2022,28,2022-07-11,Campeche,2022,12.0,5.0,0.0
2022,28,2022-07-11,Chiapas,2022,14.0,12.0,1.0
2022,28,2022-07-11,Chihuahua,2022,30.0,59.0,3.0
2022,28,2022-07-11,Ciudad de México,2022,17.0,40.0,3.0
2022,28,2022-07-11,Coahuila,2022,26.0,32.0,3.0
2022,28,2022-07-11,Colima,2022,19.0,33.0,3.0
2022,28,2022-07-11,Durango,2022,4.0,25.0,1.0
2022,28,2022-07-11,Guanajuato,2022,7.0,12.0,0.0
2022,28,2022-07-11,Guerrero,2022,6.0,14.0,1.0
2022,28,2022-07-11,Hidalgo,2022,7.0,9.0,0.0
2022,28,2022-07-11,Jalisco,2022,51.0,72.0,6.0
2022,28,2022-07-11,Michoacán,2022,15.0,30.0,3.0
2022,28,2022-07-11,Morelos,2022,5.0,9.0,1.0
2022,28,2022-07-11,México,2022,32.0,55.0,4.0
2022,28,2022-07-11,Nayarit,2022,10.0,13.0,0.0
2022,28,2022-07-11,Nuevo León,2022,27.0,47.0,2.0
2022,28,2022-07-11,Oaxaca,2022,12.0,30.0,0.0
2022,28,2022-07-11,Puebla,2022,4.0,6.0,0.0
2022,28,2022-07-11,Querétaro,2022,5.0,4.0,0.0
2022,28,2022-07-11,Quintana Roo,2022,2.0,8.0,0.0
2022,28,2022-07-11,San Luis Potosí,2022,9.0,13.0,1.0
2022,28,2022-07-11,Sinaloa,2022,39.0,43.0,3.0
2022,28,2022-07-11,Sonora,2022,19.0,26.0,3.0
2022,28,2022-07-11,Tabasco,2022,7.0,7.0,1.0
2022,28,2022-07-11,Tamaulipas,2022,21.0,45.0,4.0
2022,28,2022-07-11,Tlaxcala,2022,4.0,1.0,0.0
2022,28,2022-07-11,Veracruz,2022,43.0,58.0,4.0
2022,28,2022-07-11,Yucatán,2022,17.0,35.0,0.0
2022,28,2022-07-11,Zacatecas,2022,2.0,4.0,0.0
2022,29,2022-07-18,Aguascalientes,2022,2.0,7.0,1.0
2022,29,2022-07-18,Baja California,2022,21.0,52.0,4.0
2022,29,2022-07-18,Baja California Sur,2022,1.0,2.0,0.0
2022,29,2022-07-18,Campeche,2022,13.0,7.0,3.0
2022,29,2022-07-18,Chiapas,2022,14.0,12.0,0.0
2022,29,2022-07-18,Chihuahua,2022,31.0,62.0,3.0
2022,29,2022-07-18,Ciudad de México,2022,17.0,41.0,1.0
2022,29,2022-07-18,Coahuila,2022,27.0,32.0,1.0
2022,29,2022-07-18,Colima,2022,19.0,35.0,2.0
2022,29,2022-07-18,Durango,2022,4.0,25.0,0.0
2022,29,2022-07-18,Guanajuato,2022,7.0,13.0,1.0
2022,29,2022-07-18,Guerrero,2022,6.0,15.0,1.0
2022,29,2022-07-18,Hidalgo,2022,8.0,9.0,1.0
2022,29,2022-07-18,Jalisco,2022,52.0,73.0,2.0
2022,29,2022-07-18,Michoacán,2022,15.0,31.0,1.0
2022,29,2022-07-18,Morelos,2022,5.0,9.0,0.0
2022,29,2022-07-18,México,2022,33.0,56.0,2.0
2022,29,2022-07-18,Nayarit,2022,11.0,14.0,2.0
2022,29,2022-07-18,Nuevo León,2022,30.0,48.0,4.0
2022,29,2022-07-18,Oaxaca,2022,12.0,32.0,2.0
2022,29,2022-07-18,Puebla,2022,4.0,6.0,0.0
2022,29,2022-07-18,Querétaro,2022,5.0,5.0,1.0
2022,29,2022-07-18,Quintana Roo,2022,2.0,9.0,1.0
2022,29,2022-07-18,San Luis Potosí,2022,9.0,14.0,1.0
2022,29,2022-07-18,Sinaloa,2022,40.0,44.0,2.0
2022,29,2022-07-18,Sonora,2022,20.0,28.0,3.0
2022,29,2022-07-18,Tabasco,2022,7.0,8.0,1.0
2022,29,2022-07-18,Tamaulipas,2022,24.0,46.0,4.0
2022,29,2022-07-18,Tlaxcala,2022,4.0,1.0,0.0
2022,29,2022-07-18,Veracruz,2022,44.0,59.0,2.0
2022,29,2022-07-18,Yucatán,2022,17.0,36.0,1.0
2022,29,2022-07-18,Zacatecas,2022,2.0,4.0,0.0
2022,30,2022-07-25,Aguascalientes,2022,2.0,7.0,0.0
2022,30,2022-07-25,Baja California,2022,23.0,54.0,4.0
2022,30,2022-07-25,Baja California Sur,2022,1.0,2.0,0.0
2022,30,2022-07-25,Campeche,2022,14.0,7.0,1.0
2022,30,2022-07-25,Chiapas,2022,14.0,13.0,1.0
2022,30,2022-07-25,Chihuahua,2022,33.0,64.0,4.0
2022,30,2022-07-25,Ciudad de México,2022,18.0,44.0,4.0
2022,30,2022-07-25,Coahuila,2022,22.0,15.0,5.0
2022,30,2022-07-25,Colima,2022,20.0,40.0,6.0
2022,30,2022-07-25,Durango,2022,4.0,25.0,0.0
2022,30,2022-07-25,Guanajuato,2022,7.0,13.0,0.0
2022,30,2022-07-25,Guerrero,2022,7.0,16.0,2.0
2022,30,2022-07-25,Hidalgo,2022,9.0,9.0,1.0
2022,30,2022-07-25,Jalisco,2022,52.0,76.0,3.0
2022,30,2022-07-25,Michoacán,2022,16.0,31.0,1.0
2022,30,2022-07-25,Morelos,2022,5.0,9.0,0.0
2022,30,2022-07-25,México,2022,35.0,58.0,4.0
2022,30,2022-07-25,Nayarit,2022,11.0,15.0,1.0
2022,30,2022-07-25,Nuevo León,2022,34.0,50.0,6.0
2022,30,2022-07-25,Oaxaca,2022,13.0,34.0,3.0
2022,30,2022-07-25,Puebla,2022,4.0,7.0,1.0
2022,30,2022-07-25,Querétaro,2022,5.0,5.0,0.0
2022,30,2022-07-25,Quintana Roo,2022,3.0,10.0,2.0
2022,30,2022-07-25,San Luis Potosí,2022,9.0,14.0,0.0
2022,30,2022-07-25,Sinaloa,2022,43.0,46.0,5.0
2022,30,2022-07-25,Sonora,2022,20.0,28.0,0.0
2022,30,2022-07-25,Tabasco,2022,7.0,8.0,0.0
2022,30,2022-07-25,Tamaulipas,2022,24.0,50.0,4.0
2022,30,2022-07-25,Tlaxcala,2022,5.0,1.0,1.0
2022,30,2022-07-25,Veracruz,2022,46.0,62.0,5.0
2022,30,2022-07-25,Yucatán,2022,17.0,36.0,0.0
2022,30,2022-07-25,Zacatecas,2022,3.0,4.0,1.0
2022,31,2022-08-01,Aguascalientes,2022,3.0,7.0,1.0
2022,31,2022-08-01,Baja California,2022,25.0,55.0,3.0
2022,31,2022-08-01,Baja California Sur,2022,1.0,2.0,0.0
2022,31,2022-08-01,Campeche,2022,14.0,7.0,0.0
2022,31,2022-08-01,Chiapas,2022,14.0,13.0,0.0
2022,31,2022-08-01,Chihuahua,2022,35.0,65.0,3.0
2022,31,2022-08-01,Ciudad de México,2022,21.0,45.0,4.0
2022,31,2022-08-01,Coahuila,2022,23.0,16.0,2.0
2022,31,2022-08-01,Colima,2022,21.0,45.0,6.0
2022,31,2022-08-01,Durango,2022,4.0,26.0,0.0
2022,31,2022-08-01,Guanajuato,2022,7.0,13.0,0.0
2022,31,2022-08-01,Guerrero,2022,8.0,16.0,1.0
2022,31,2022-08-01,Hidalgo,2022,9.0,10.0,1.0
2022,31,2022-08-01,Jalisco,2022,53.0,81.0,6.0
2022,31,2022-08-01,Michoacán,2022,17.0,31.0,1.0
2022,31,2022-08-01,Morelos,2022,5.0,9.0,0.0
2022,31,2022-08-01,México,2022,36.0,58.0,1.0
2022,31,2022-08-01,Nayarit,2022,11.0,16.0,1.0
2022,31,2022-08-01,Nuevo León,2022,34.0,50.0,0.0
2022,31,2022-08-01,Oaxaca,2022,15.0,36.0,1.0
2022,31,2022-08-01,Puebla,2022,4.0,7.0,0.0
2022,31,2022-08-01,Querétaro,2022,5.0,5.0,0.0
2022,31,2022-08-01,Quintana Roo,2022,3.0,10.0,0.0
2022,31,2022-08-01,San Luis Potosí,2022,9.0,15.0,1.0
2022,31,2022-08-01,Sinaloa,2022,44.0,47.0,2.0
2022,31,2022-08-01,Sonora,2022,21.0,30.0,3.0
2022,31,2022-08-01,Tabasco,2022,7.0,8.0,0.0
2022,31,2022-08-01,Tamaulipas,2022,25.0,51.0,2.0
2022,31,2022-08-01,Tlaxcala,2022,5.0,1.0,0.0
2022,31,2022-08-01,Veracruz,2022,47.0,65.0,4.0
2022,31,2022-08-01,Yucatán,2022,18.0,36.0,1.0
2022,31,2022-08-01,Zacatecas,2022,3.0,4.0,0.0
2022,32,2022-08-08,Aguascalientes,2022,3.0,7.0,0.0
2022,32,2022-08-08,Baja California,2022,27.0,56.0,3.0
2022,32,2022-08-08,Baja California Sur,2022,1.0,3.0,1.0
2022,32,2022-08-08,Campeche,2022,15.0,7.0,1.0
2022,32,2022-08-08,Chiapas,2022,14.0,13.0,0.0
2022,32,2022-08-08,Chihuahua,2022,35.0,69.0,4.0
2022,32,2022-08-08,Ciudad de México,2022,21.0,47.0,2.0
2022,32,2022-08-08,Coahuila,2022,25.0,16.0,2.0
2022,32,2022-08-08,Colima,2022,22.0,46.0,2.0
2022,32,2022-08-08,Durango,2022,4.0,26.0,0.0
2022,32,2022-08-08,Guanajuato,2022,7.0,13.0,0.0
2022,32,2022-08-08,Guerrero,2022,8.0,16.0,0.0
2022,32,2022-08-08,Hidalgo,2022,9.0,10.0,0.0
2022,32,2022-08-08,Jalisco,2022,54.0,84.0,3.0
2022,32,2022-08-08,Michoacán,2022,17.0,31.0,0.0
2022,32,2022-08-08,Morelos,2022,5.0,10.0,1.0
2022,32,2022-08-08,México,2022,40.0,63.0,9.0
2022,32,2022-08-08,Nayarit,2022,13.0,17.0,3.0
2022,32,2022-08-08,Nuevo León,2022,34.0,50.0,0.0
2022,32,2022-08-08,Oaxaca,2022,15.0,37.0,1.0
2022,32,2022-08-08,Puebla,2022,4.0,7.0,0.0
2022,32,2022-08-08,Querétaro,2022,6.0,5.0,1.0
2022,32,2022-08-08,Quintana Roo,2022,3.0,10.0,0.0
2022,32,2022-08-08,San Luis Potosí,2022,10.0,15.0,1.0
2022,32,2022-08-08,Sinaloa,2022,44.0,49.0,2.0
2022,32,2022-08-08,Sonora,2022,21.0,31.0,1.0
2022,32,2022-08-08,Tabasco,2022,7.0,8.0,0.0
2022,32,2022-08-08,Tamaulipas,2022,29.0,51.0,4.0
2022,32,2022-08-08,Tlaxcala,2022,5.0,1.0,0.0
2022,32,2022-08-08,Veracruz,2022,50.0,69.0,7.0
2022,32,2022-08-08,Yucatán,2022,19.0,40.0,5.0
2022,32,2022-08-08,Zacatecas,2022,3.0,4.0,0.0
2022,33,2022-08-15,Aguascalientes,2022,3.0,8.0,1.0
2022,33,2022-08-15,Baja California,2022,28.0,58.0,3.0
2022,33,2022-08-15,Baja California Sur,2022,1.0,3.0,0.0
2022,33,2022-08-15,Campeche,2022,16.0,7.0,1.0
2022,33,2022-08-15,Chiapas,2022,14.0,13.0,0.0
2022,33,2022-08-15,Chihuahua,2022,36.0,71.0,3.0
2022,33,2022-08-15,Ciudad de México,2022,25.0,49.0,6.0
2022,33,2022-08-15,Coahuila,2022,25.0,18.0,2.0
2022,33,2022-08-15,Colima,2022,24.0,48.0,4.0
2022,33,2022-08-15,Durango,2022,4.0,26.0,0.0
2022,33,2022-08-15,Guanajuato,2022,8.0,13.0,1.0
2022,33,2022-08-15,Guerrero,2022,9.0,17.0,2.0
2022,33,2022-08-15,Hidalgo,2022,10.0,10.0,1.0
2022,33,2022-08-15,Jalisco,2022,56.0,87.0,5.0
2022,33,2022-08-15,Michoacán,2022,17.0,32.0,1.0
2022,33,2022-08-15,Morelos,2022,5.0,11.0,1.0
2022,33,2022-08-15,México,2022,41.0,63.0,1.0
2022,33,2022-08-15,Nayarit,2022,13.0,17.0,0.0
2022,33,2022-08-15,Nuevo León,2022,35.0,50.0,1.0
2022,33,2022-08-15,Oaxaca,2022,17.0,37.0,2.0
2022,33,2022-08-15,Puebla,2022,6.0,13.0,0.0
2022,33,2022-08-15,Querétaro,2022,6.0,5.0,0.0
2022,33,2022-08-15,Quintana Roo,2022,3.0,10.0,0.0
2022,33,2022-08-15,San Luis Potosí,2022,10.0,15.0,0.0
2022,33,2022-08-15,Sinaloa,2022,45.0,54.0,6.0
2022,33,2022-08-15,Sonora,2022,22.0,33.0,3.0
2022,33,2022-08-15,Tabasco,2022,7.0,8.0,0.0
2022,33,2022-08-15,Tamaulipas,2022,29.0,53.0,2.0
2022,33,2022-08-15,Tlaxcala,2022,5.0,1.0,0.0
2022,33,2022-08-15,Veracruz,2022,50.0,74.0,5.0
2022,33,2022-08-15,Yucatán,2022,19.0,40.0,0.0
2022,33,2022-08-15,Zacatecas,2022,3.0,4.0,0.0
2022,34,2022-08-22,Aguascalientes,2022,3.0,8.0,0.0
2022,34,2022-08-22,Baja California,2022,28.0,59.0,1.0
2022,34,2022-08-22,Baja California Sur,2022,1.0,3.0,0.0
2022,34,2022-08-22,Campeche,2022,18.0,7.0,2.0
2022,34,2022-08-22,Chiapas,2022,14.0,13.0,0.0
2022,34,2022-08-22,Chihuahua,2022,36.0,72.0,1.0
